1,10,2,3,4,5,6,7,8,9,game_id,home_away
wooda002,,barna001,bellc002,forsl001,turnj001,seagc001,granc001,taylc001,puigy001,PHI201709200,away
leitm002,,alfaj002,hoskr001,hernc005,crawj002,galvf001,altha001,herro001,willn001,PHI201709210,home
maedk001,,grany001,bellc002,utlec001,turnj001,forsl001,granc001,taylc001,puigy001,PHI201709210,away
nolaa001,,knapa001,hoskr001,hernc005,franm004,galvf001,altha001,herro001,willn001,PHI201709250,home
colea002,,wietm001,zimmr001,sanca007,difow001,turnt001,linda001,taylm002,wertj001,PHI201709250,away
thomj007,,ruppc001,joset001,hernc005,crawj002,galvf001,hoskr001,herro001,altha001,PHI201709260,home
gonzg003,,wietm001,zimmr001,kendh001,renda001,turnt001,wertj001,taylm002,harpb003,PHI201709260,away
leitm002,,alfaj002,hoskr001,hernc005,crawj002,galvf001,altha001,herro001,willn001,PHI201709270,home
roart001,,sevep001,zimmr001,murpd006,renda001,turnt001,wertj001,taylm002,harpb003,PHI201709270,away
liveb001,,alfaj002,hoskr001,hernc005,franm004,galvf001,altha001,herro001,willn001,PHI201709290,home
harvm001,,darnt001,smitd008,reyej001,cabra002,rosaa003,nimmb001,lagaj001,aokin001,PHI201709290,away
alvah001,,alfaj002,hoskr001,hernc005,franm004,crawj002,altha001,herro001,willn001,PHI201709300,home
lugos001,,plawk001,smitd008,reyej001,cabra002,rosaa003,nimmb001,lagaj001,aokin001,PHI201709300,away
novai001,,cervf001,bellj005,harrj002,freed001,mercj002,polag001,marts002,mccua001,PIT201704070,home
foltm001,,suzuk001,freef001,philb001,garca004,swand001,kempm001,incie001,markn001,PIT201704070,away
kuhlc001,,cervf001,jasoj001,fraza001,harrj002,mercj002,polag001,marts002,mccua001,PIT201704080,home
dickr001,,suzuk001,freef001,philb001,garca004,swand001,petej002,incie001,markn001,PIT201704080,away
coleg001,,stewc001,bellj005,gossp001,fraza001,mercj002,polag001,marts002,mccua001,PIT201704090,home
tehej001,,flowt001,freef001,philb001,garca004,swand001,petej002,incie001,markn001,PIT201704090,away
glast001,,cervf001,bellj005,fraza001,freed001,mercj002,polag001,marts002,mccua001,PIT201704100,home
finnb001,,barnt001,vottj001,genns001,suare001,peraj003,duvaa001,hamib001,sches001,PIT201704100,away
tailj001,,cervf001,bellj005,harrj002,freed001,mercj002,polag001,marts002,mccua001,PIT201704110,home
davir004,,barnt001,vottj001,genns001,suare001,peraj003,duvaa001,hamib001,sches001,PIT201704110,away
novai001,,cervf001,bellj005,harrj002,freed001,mercj002,fraza001,marts002,mccua001,PIT201704120,home
garra001,,barnt001,vottj001,peraj003,suare001,cozaz001,duvaa001,hamib001,sches001,PIT201704120,away
glast001,,cervf001,bellj005,harrj002,freed001,mercj002,polag001,mccua001,osunj001,PIT201704210,home
sabac001,,romia002,birdg001,casts001,headc001,torrr001,gardb001,ellsj001,judga001,PIT201704210,away
tailj001,,cervf001,bellj005,fraza001,freed001,mercj002,polag001,mccua001,jasoj001,PIT201704220,home
pinem001,,romia002,birdg001,casts001,headc001,torrr001,hicka001,ellsj001,judga001,PIT201704220,away
novai001,,stewc001,freed001,gossp001,harrj002,mercj002,polag001,mccua001,osunj001,PIT201704230,home
montj004,,higak001,birdg001,casts001,headc001,torrr001,gardb001,ellsj001,judga001,PIT201704230,away
kuhlc001,,cervf001,bellj005,harrj002,freed001,mercj002,polag001,mccua001,osunj001,PIT201704240,home
andeb004,,montm001,rizza001,baezj001,bryak001,russa002,schwk001,heywj001,zobrb001,PIT201704240,away
coleg001,,cervf001,bellj005,hansa001,harrj002,mercj002,polag001,mccua001,jasoj001,PIT201704250,home
hendk001,,contw001,rizza001,zobrb001,bryak001,russa002,schwk001,almoa002,heywj001,PIT201704250,away
glast001,,cervf001,bellj005,gossp001,harrj002,mercj002,polag001,mccua001,osunj001,PIT201704260,home
lestj001,,contw001,rizza001,baezj001,bryak001,russa002,schwk001,jay-j001,heywj001,PIT201704260,away
kuhlc001,,cervf001,bellj005,hansa001,harrj002,mercj002,polag001,mccua001,osunj001,PIT201705050,home
nelsj004,,pinam001,thame001,villj001,shawt001,arcio002,pereh001,broxk001,frann001,PIT201705050,away
coleg001,,cervf001,bellj005,ngoeg001,harrj002,mercj002,polag001,mccua001,jasoj001,PIT201705060,home
garzm001,,pinam001,thame001,villj001,shawt001,pereh001,frann001,broxk001,santd002,PIT201705060,away
glast001,,stewc001,bellj005,gossp001,ngoeg001,mercj002,osunj001,polag001,jasoj001,PIT201705070,home
daviz001,,bandj001,thame001,villj001,shawt001,arcio002,pereh001,broxk001,santd002,PIT201705070,away
kuhlc001,,cervf001,bellj005,harrj002,freed001,mercj002,fraza001,mccua001,jasoj001,PIT201705160,home
stras001,,wietm001,zimmr001,difow001,renda001,turnt001,wertj001,taylm002,harpb003,PIT201705160,away
coleg001,,cervf001,bellj005,ngoeg001,freed001,mercj002,fraza001,mccua001,jasoj001,PIT201705170,home
turnj002,,lobaj001,zimmr001,murpd006,renda001,turnt001,wertj001,goodb001,harpb003,PIT201705170,away
glast001,,stewc001,bellj005,hansa001,harrj002,mercj002,fraza001,mccua001,jasoj001,PIT201705180,home
roart001,,wietm001,linda001,murpd006,renda001,turnt001,goodb001,taylm002,harpb003,PIT201705180,away
willt002,,cervf001,bellj005,harrj002,freed001,mercj002,ortid002,mccua001,osunj001,PIT201705190,home
hellj001,,ruppc001,joset001,hernc005,franm004,galvf001,altha001,herro001,navad002,PIT201705190,away
novai001,,cervf001,bellj005,harrj002,freed001,mercj002,fraza001,mccua001,jasoj001,PIT201705200,home
velav001,,ruppc001,joset001,hernc005,franm004,galvf001,altha001,herro001,saunm001,PIT201705200,away
kuhlc001,,stewc001,bellj005,harrj002,freed001,ngoeg001,fraza001,mccua001,jasoj001,PIT201705210,home
nolaa001,,knapa001,stasb001,hernc005,franm004,galvf001,altha001,herro001,saunm001,PIT201705210,away
kuhlc001,,cervf001,bellj005,harrj002,freed001,mercj002,fraza001,mccua001,polag001,PIT201705260,home
degrj001,,river003,dudal001,walkn001,reyej001,cabra002,confm001,granc001,brucj001,PIT201705260,away
coleg001,,cervf001,bellj005,harrj002,freed001,mercj002,fraza001,mccua001,polag001,PIT201705270,home
wheez001,,darnt001,dudal001,walkn001,reyej001,cabra002,confm001,granc001,brucj001,PIT201705270,away
glast001,,cervf001,bellj005,harrj002,freed001,mercj002,fraza001,mccua001,polag001,PIT201705280,home
harvm001,,darnt001,dudal001,walkn001,reyej001,cabra002,granc001,lagaj001,brucj001,PIT201705280,away
willt002,,stewc001,bellj005,hansa001,harrj002,mercj002,jasoj001,mccua001,polag001,PIT201705290,home
delgr001,,mathj001,goldp001,drurb001,lambj001,owinc001,tomay001,blang001,perad001,PIT201705290,away
novai001,,cervf001,bellj005,ngoeg001,freed001,mercj002,harrj002,mccua001,osunj001,PIT201705300,home
ray-r002,,herrc001,goldp001,drurb001,lambj001,owinc001,tomay001,fuenr001,perad001,PIT201705300,away
kuhlc001,,cervf001,osunj001,harrj002,freed001,mercj002,fraza001,mccua001,jasoj001,PIT201705310,home
godlz001,,iannc001,goldp001,owinc001,lambj001,ahmen001,descd001,blang001,perad001,PIT201705310,away
coleg001,,diaze005,jasoj001,harrj002,freed001,mercj002,fraza001,mccua001,polag001,PIT201706080,home
volqe001,,realj001,moort002,gordd002,dietd001,riddj001,ozunm001,yelic001,stanm004,PIT201706080,away
glast001,,stalj001,bellj005,harrj002,freed001,mercj002,fraza001,mccua001,polag001,PIT201706090,home
worlv001,,ellia001,moort002,gordd002,dietd001,riddj001,ozunm001,yelic001,stanm004,PIT201706090,away
willt002,,diaze005,bellj005,harrj002,freed001,mercj002,fraza001,mccua001,polag001,PIT201706100,home
strad003,,realj001,moort002,gordd002,dietd001,riddj001,ozunm001,yelic001,stanm004,PIT201706100,away
novai001,,diaze005,bellj005,harrj002,freed001,mercj002,fraza001,mccua001,osunj001,PIT201706110,home
lockj001,,realj001,moort002,coloc002,dietd001,riddj001,ozunm001,yelic001,suzui001,PIT201706110,away
tailj001,,diaze005,osunj001,morom001,freed001,mercj002,harrj002,mccua001,polag001,PIT201706120,home
freek001,,woltt001,reynm001,lemad001,arenn001,stort001,desmi001,blacc001,gonzc001,PIT201706120,away
coleg001,,diaze005,bellj005,harrj002,freed001,mercj002,fraza001,mccua001,polag001,PIT201706130,home
chatt001,,woltt001,reynm001,lemad001,arenn001,stort001,desmi001,blacc001,gonzc001,PIT201706130,away
kuhlc001,,cervf001,bellj005,fraza001,harrj002,morom001,jasoj001,mccua001,polag001,PIT201706140,home
marqg001,,woltt001,reynm001,lemad001,arenn001,stort001,desmi001,blacc001,tapir001,PIT201706140,away
willt002,,cervf001,bellj005,harrj002,freed001,mercj002,fraza001,mccua001,polag001,PIT201706160,home
butle001,,contw001,rizza001,happi001,lastt001,russa002,schwk001,almoa002,heywj001,PIT201706160,away
novai001,,cervf001,bellj005,fraza001,freed001,mercj002,jasoj001,mccua001,polag001,PIT201706170,home
arrij001,,montm001,rizza001,baezj001,bryak001,russa002,schwk001,happi001,heywj001,PIT201706170,away
tailj001,,diaze005,bellj005,harrj002,freed001,mercj002,fraza001,mccua001,polag001,PIT201706180,home
lackj001,,contw001,rizza001,happi001,lastt001,baezj001,jay-j001,almoa002,heywj001,PIT201706180,away
willt002,,stewc001,bellj005,harrj002,freed001,mercj002,fraza001,mccua001,polag001,PIT201706270,home
cobba001,,ramow001,morrl001,beckt001,longe001,hecha001,dickc002,smitm007,souzs001,PIT201706270,away
novai001,,diaze005,bellj005,morom001,freed001,mercj002,harrj002,mccua001,osunj001,PIT201706280,home
snelb001,,ramow001,morrl001,beckt001,longe001,hecha001,dickc002,smitm007,souzs001,PIT201706280,away
tailj001,,stewc001,bellj005,fraza001,harrj002,mercj002,jasoj001,mccua001,polag001,PIT201706290,home
archc001,,sucrj001,morrl001,beckt001,longe001,hecha001,dickc002,souzs001,petes002,PIT201706290,away
coleg001,,stewc001,bellj005,fraza001,harrj002,mercj002,jasoj001,mccua001,polag001,PIT201706300,home
cuetj001,,poseb001,beltb001,panij002,hwanj001,crawb001,slata001,spand001,pench001,PIT201706300,away
kuhlc001,,diaze005,bellj005,harrj002,freed001,morom001,osunj001,mccua001,polag001,PIT201707010,home
moorm003,,poseb001,beltb001,panij002,joner005,crawb001,slata001,spand001,pench001,PIT201707010,away
willt002,,stewc001,bellj005,fraza001,morom001,mercj002,jasoj001,polag001,osunj001,PIT201707020,home
samaj001,,poseb001,beltb001,panij002,hwanj001,crawb001,slata001,spand001,pench001,PIT201707020,away
coleg001,,cervf001,bellj005,harrj002,freed001,mercj002,fraza001,mccua001,polag001,PIT201707140,home
leakm001,,moliy001,carpm002,wongk001,gyorj001,dejop001,phamt001,fowld001,piscs001,PIT201707140,away
tailj001,,cervf001,bellj005,harrj002,freed001,mercj002,fraza001,mccua001,polag001,PIT201707150,home
lynnl001,,moliy001,voitl001,carpm002,gyorj001,dejop001,phamt001,fowld001,martj008,PIT201707150,away
willt002,,cervf001,bellj005,fraza001,morom001,mercj002,jasoj001,mccua001,polag001,PIT201707160,home
martc006,,moliy001,carpm002,wongk001,gyorj001,dejop001,phamt001,fowld001,sierm002,PIT201707160,away
kuhlc001,,cervf001,bellj005,harrj002,freed001,mercj002,osunj001,mccua001,polag001,PIT201707170,home
suteb001,,vogts001,thame001,villj001,shawt001,arcio002,braur002,philb002,santd002,PIT201707170,away
novai001,,cervf001,bellj005,harrj002,freed001,mercj002,marts002,mccua001,polag001,PIT201707180,home
guerj003,,pinam001,thame001,pereh001,shawt001,arcio002,braur002,broxk001,santd002,PIT201707180,away
coleg001,,cervf001,osunj001,harrj002,freed001,mercj002,marts002,mccua001,polag001,PIT201707190,home
daviz001,,bandj001,aguij001,pereh001,shawt001,arcio002,thame001,broxk001,santd002,PIT201707190,away
tailj001,,stewc001,bellj005,fraza001,harrj002,morom001,marts002,mccua001,polag001,PIT201707200,home
nelsj004,,pinam001,aguij001,villj001,shawt001,arcio002,pereh001,philb002,santd002,PIT201707200,away
tailj001,,cervf001,bellj005,fraza001,freed001,mercj002,marts002,mccua001,jasoj001,PIT201708010,home
bailh001,,barnt001,vottj001,genns001,suare001,peraj003,duvaa001,hamib001,winkj002,PIT201708010,away
willt002,,stewc001,bellj005,fraza001,freed001,mercj002,marts002,mccua001,polag001,PIT201708020,home
stepr002,,barnt001,vottj001,genns001,suare001,peraj003,duvaa001,hamib001,winkj002,PIT201708020,away
kuhlc001,,stewc001,bellj005,fraza001,freed001,mercj002,marts002,mccua001,polag001,PIT201708030,home
romas001,,barnt001,vottj001,genns001,suare001,peraj003,duvaa001,hamib001,winkj002,PIT201708030,away
novai001,,cervf001,bellj005,harrj002,freed001,mercj002,marts002,mccua001,osunj001,PIT201708040,home
woodt004,,hedga001,myerw001,asuac001,spanc001,solay001,pirej001,margm001,renfh001,PIT201708040,away
coleg001,,cervf001,bellj005,fraza001,harrj002,mercj002,marts002,mccua001,polag001,PIT201708050,home
lamed001,,sanch002,myerw001,asuac001,solay001,coled002,spanc001,margm001,renfh001,PIT201708050,away
tailj001,,stewc001,osunj001,harrj002,freed001,mercj002,marts002,mccua001,polag001,PIT201708060,home
richc002,,hedga001,myerw001,asuac001,spanc001,coled002,pirej001,margm001,renfh001,PIT201708060,away
willt002,,cervf001,bellj005,harrj002,freed001,rodrs002,marts002,mccua001,polag001,PIT201708070,home
zimmj003,,mccaj001,cabrm001,kinsi001,castn001,machd001,uptoj001,mahtm001,romia001,PIT201708070,away
kuhlc001,,cervf001,osunj001,harrj002,freed001,mercj002,marts002,mccua001,rodrs002,PIT201708080,home
boydm001,,mccaj001,cabrm001,kinsi001,castn001,romia001,uptoj001,mahtm001,adduj002,PIT201708080,away
tailj001,,stewc001,bellj005,harrj002,freed001,mercj002,marts002,mccua001,fraza001,PIT201708170,home
waina001,,moliy001,carpm002,wongk001,gyorj001,dejop001,phamt001,fowld001,gricr001,PIT201708170,away
willt002,,diaze005,bellj005,harrj002,freed001,mercj002,marts002,mccua001,fraza001,PIT201708180,home
martc006,,moliy001,carpm002,garcg002,gyorj001,dejop001,phamt001,fowld001,gricr001,PIT201708180,away
kuhlc001,,diaze005,bellj005,fraza001,harrj002,rodrs002,marts002,mccua001,jasoj001,PIT201708190,home
wachm001,,kellc002,carpm002,wongk001,gyorj001,dejop001,gricr001,phamt001,martj008,PIT201708190,away
novai001,,stewc001,bellj005,harrj002,freed001,mercj002,marts002,mccua001,fraza001,PIT201708200,home
leakm001,,moliy001,carpm002,wongk001,gyorj001,dejop001,gricr001,fowld001,piscs001,PIT201708200,away
coleg001,,stewc001,osunj001,harrj002,freed001,mercj002,marts002,mccua001,rodrs002,PIT201708210,home
wooda002,,grany001,gonza003,utlec001,turnj001,seagc001,granc001,taylc001,puigy001,PIT201708210,away
tailj001,,diaze005,bellj005,fraza001,harrj002,mercj002,marts002,mccua001,jasoj001,PIT201708220,home
stewb001,,grany001,gonza003,forsl001,turnj001,seagc001,granc001,taylc001,puigy001,PIT201708220,away
willt002,,stewc001,bellj005,harrj002,freed001,mercj002,marts002,mccua001,rodrs002,PIT201708230,home
hillr001,,barna001,gonza003,utlec001,forsl001,seagc001,granc001,taylc001,puigy001,PIT201708230,away
kuhlc001,,diaze005,bellj005,harrj002,freed001,mercj002,rodrs002,mccua001,fraza001,PIT201708240,home
ryu-h001,,grany001,gonza003,forsl001,turnj001,herne001,granc001,taylc001,puigy001,PIT201708240,away
coleg001,,stewc001,bellj005,harrj002,freed001,mercj002,marts002,mccua001,jasoj001,PIT201709010,home
castl003,,turns002,vottj001,genns001,suare001,cozaz001,duvaa001,hamib001,sches001,PIT201709010,away
tailj001,,diaze005,bellj005,harrj002,freed001,mercj002,marts002,mccua001,luplj001,PIT201709020,home
mahlt001,,turns002,vottj001,genns001,suare001,cozaz001,duvaa001,hamib001,ervip001,PIT201709020,away
willt002,,diaze005,bellj005,morom001,rodrs002,mercj002,marts002,mccua001,luplj001,PIT201709030,home
romas001,,wallc001,vottj001,genns001,suare001,peraj003,duvaa001,hamib001,sches001,PIT201709030,away
kuhlc001,,diaze005,bellj005,morom001,freed001,rodrs002,marts002,mccua001,luplj001,PIT201709040,home
arrij001,,avila001,rizza001,zobrb001,bryak001,freem002,schwk001,jay-j001,heywj001,PIT201709040,away
braus002,,diaze005,bellj005,morom001,freed001,mercj002,marts002,mccua001,luplj001,PIT201709050,home
hendk001,,river003,carav001,happi001,bryak001,baezj001,jay-j001,almoa002,zobrb001,PIT201709050,away
coleg001,,stewc001,osunj001,rodrs002,freed001,mercj002,marts002,mccua001,luplj001,PIT201709060,home
quinj001,,avila001,rizza001,lastt001,bryak001,baezj001,jay-j001,happi001,heywj001,PIT201709060,away
tailj001,,diaze005,bellj005,morom001,rodrs002,mercj002,marts002,mccua001,luplj001,PIT201709070,home
lestj001,,river003,rizza001,zobrb001,bryak001,baezj001,schwk001,happi001,heywj001,PIT201709070,away
tailj001,,diaze005,osunj001,rodrs002,freed001,mercj002,luplj001,mccua001,polag001,PIT201709180,home
suteb001,,vogts001,thame001,walkn001,shawt001,sogae001,braur002,philb002,pereh001,PIT201709180,away
willt002,,diaze005,bellj005,fraza001,morom001,mercj002,marts002,mccua001,polag001,PIT201709190,home
andec001,,vogts001,thame001,walkn001,shawt001,arcio002,braur002,philb002,santd002,PIT201709190,away
braus002,,diaze005,bellj005,fraza001,freed001,mercj002,marts002,mccua001,luplj001,PIT201709200,home
wilka003,,pinam001,aguij001,pereh001,shawt001,arcio002,braur002,broxk001,santd002,PIT201709200,away
novai001,,diaze005,bellj005,fraza001,freed001,mercj002,marts002,mccua001,polag001,PIT201709220,home
wachm001,,moliy001,martj008,wongk001,carpm002,dejop001,phamt001,fowld001,piscs001,PIT201709220,away
coleg001,,diaze005,bellj005,fraza001,freed001,mercj002,marts002,mccua001,polag001,PIT201709230,home
lynnl001,,moliy001,carpm002,wongk001,gyorj001,dejop001,phamt001,fowld001,piscs001,PIT201709230,away
tailj001,,stalj001,osunj001,bostc001,rodrs002,morom001,marts002,mccua001,luplj001,PIT201709240,home
gantj002,,kellc002,carpm002,wongk001,gyorj001,dejop001,phamt001,fowld001,piscs001,PIT201709240,away
willt002,,diaze005,bellj005,fraza001,freed001,morom001,marts002,mccua001,polag001,PIT201709260,home
gausk001,,siscc001,davic003,schoj001,machm001,hardj003,manct001,haysa001,santa003,PIT201709260,away
perdl002,,hedga001,myerw001,solay001,schir001,aybae001,jankt001,margm001,renfh001,SDN201704070,home
cainm001,,hundn001,beltb001,panij002,nunee002,crawb001,hilla001,herng001,parkj002,SDN201704070,away
chacj001,,hedga001,myerw001,solay001,sardl001,corda001,blasj001,margm001,renfh001,SDN201704080,home
bumgm001,,poseb001,beltb001,panij002,nunee002,crawb001,parkj002,spand001,pench001,SDN201704080,away
richc002,,hedga001,myerw001,solay001,schir001,aybae001,jankt001,margm001,renfh001,SDN201704090,home
cuetj001,,poseb001,beltb001,hilla001,nunee002,crawb001,marrc001,spand001,pench001,SDN201704090,away
cosaj001,,hedga001,myerw001,solay001,schir001,aybae001,jankt001,margm001,renfh001,SDN201704180,home
mills001,,iannc001,goldp001,drurb001,lambj001,owinc001,tomay001,polla001,perad001,SDN201704180,away
chacj001,,hedga001,myerw001,solay001,schir001,aybae001,corda001,jankt001,renfh001,SDN201704190,home
greiz001,,mathj001,goldp001,drurb001,lambj001,ahmen001,herrc001,polla001,perad001,SDN201704190,away
richc002,,hedga001,myerw001,solay001,schir001,aybae001,corda001,margm001,renfh001,SDN201704200,home
corbp001,,iannc001,goldp001,drurb001,lambj001,ahmen001,tomay001,polla001,owinc001,SDN201704200,away
cahit001,,hedga001,myerw001,solay001,schir001,aybae001,jankt001,margm001,renfh001,SDN201704210,home
conla001,,realj001,bourj002,gordd002,pradm001,hecha001,ozunm001,yelic001,stanm004,SDN201704210,away
