game_id,var,value
SLN201708130,ump3b,barbs901
SLN201708130,howscored,park
SLN201708130,pitches,pitches
SLN201708130,oscorer,durbj701
SLN201708130,temp,82
SLN201708130,winddir,rtol
SLN201708130,windspeed,6
SLN201708130,fieldcond,unknown
SLN201708130,precip,unknown
SLN201708130,sky,sunny
SLN201708130,timeofgame,178
SLN201708130,attendance,44534
SLN201708130,wp,dickr001
SLN201708130,lp,wachm001
SLN201708130,save,vizca001
SLN201708130,hometeam_score,3
SLN201708130,awayteam_score,6
SLN201708220,visteam,SDN
SLN201708220,hometeam,SLN
SLN201708220,site,STL10
SLN201708220,date,2017/08/22
SLN201708220,number,0
SLN201708220,starttime,7:15PM
SLN201708220,daynight,night
SLN201708220,usedh,false
SLN201708220,umphome,mealj901
SLN201708220,ump1b,kulpr901
SLN201708220,ump2b,littw901
SLN201708220,ump3b,blakr901
SLN201708220,howscored,park
SLN201708220,pitches,pitches
SLN201708220,oscorer,muelg701
SLN201708220,temp,81
SLN201708220,winddir,ltor
SLN201708220,windspeed,9
SLN201708220,fieldcond,unknown
SLN201708220,precip,unknown
SLN201708220,sky,sunny
SLN201708220,timeofgame,184
SLN201708220,attendance,38767
SLN201708220,wp,stamc001
SLN201708220,lp,bowmm001
SLN201708220,save,
SLN201708220,hometeam_score,4
SLN201708220,awayteam_score,12
SLN201708230,visteam,SDN
SLN201708230,hometeam,SLN
SLN201708230,site,STL10
SLN201708230,date,2017/08/23
SLN201708230,number,0
SLN201708230,starttime,7:15PM
SLN201708230,daynight,night
SLN201708230,usedh,false
SLN201708230,umphome,kulpr901
SLN201708230,ump1b,littw901
SLN201708230,ump2b,blakr901
SLN201708230,ump3b,mealj901
SLN201708230,howscored,park
SLN201708230,pitches,pitches
SLN201708230,oscorer,smitm701
SLN201708230,temp,78
SLN201708230,winddir,torf
SLN201708230,windspeed,6
SLN201708230,fieldcond,unknown
SLN201708230,precip,unknown
SLN201708230,sky,sunny
SLN201708230,timeofgame,173
SLN201708230,attendance,38762
SLN201708230,wp,weavl001
SLN201708230,lp,chacj001
SLN201708230,save,
SLN201708230,hometeam_score,6
SLN201708230,awayteam_score,1
SLN201708240,visteam,SDN
SLN201708240,hometeam,SLN
SLN201708240,site,STL10
SLN201708240,date,2017/08/24
SLN201708240,number,0
SLN201708240,starttime,6:15PM
SLN201708240,daynight,night
SLN201708240,usedh,false
SLN201708240,umphome,littw901
SLN201708240,ump1b,blakr901
SLN201708240,ump2b,mealj901
SLN201708240,ump3b,kulpr901
SLN201708240,howscored,park
SLN201708240,pitches,pitches
SLN201708240,oscorer,muelg701
SLN201708240,temp,80
SLN201708240,winddir,tolf
SLN201708240,windspeed,7
SLN201708240,fieldcond,unknown
SLN201708240,precip,unknown
SLN201708240,sky,sunny
SLN201708240,timeofgame,186
SLN201708240,attendance,38726
SLN201708240,wp,yatek001
SLN201708240,lp,tuivs001
SLN201708240,save,handb001
SLN201708240,hometeam_score,2
SLN201708240,awayteam_score,4
SLN201708250,visteam,TBA
SLN201708250,hometeam,SLN
SLN201708250,site,STL10
SLN201708250,date,2017/08/25
SLN201708250,number,0
SLN201708250,starttime,7:15PM
SLN201708250,daynight,night
SLN201708250,usedh,false
SLN201708250,umphome,gonzm901
SLN201708250,ump1b,carlm901
SLN201708250,ump2b,buckc901
SLN201708250,ump3b,culbf901
SLN201708250,howscored,park
SLN201708250,pitches,pitches
SLN201708250,oscorer,muelg701
SLN201708250,temp,77
SLN201708250,winddir,fromrf
SLN201708250,windspeed,9
SLN201708250,fieldcond,unknown
SLN201708250,precip,unknown
SLN201708250,sky,sunny
SLN201708250,timeofgame,218
SLN201708250,attendance,40050
SLN201708250,wp,romos001
SLN201708250,lp,wachm001
SLN201708250,save,
SLN201708250,hometeam_score,3
SLN201708250,awayteam_score,7
SLN201708260,visteam,TBA
SLN201708260,hometeam,SLN
SLN201708260,site,STL10
SLN201708260,date,2017/08/26
SLN201708260,number,0
SLN201708260,starttime,6:18PM
SLN201708260,daynight,night
SLN201708260,usedh,false
SLN201708260,umphome,carlm901
SLN201708260,ump1b,buckc901
SLN201708260,ump2b,culbf901
SLN201708260,ump3b,gonzm901
SLN201708260,howscored,park
SLN201708260,pitches,pitches
SLN201708260,oscorer,muelg701
SLN201708260,temp,83
SLN201708260,winddir,rtol
SLN201708260,windspeed,7
SLN201708260,fieldcond,unknown
SLN201708260,precip,unknown
SLN201708260,sky,sunny
SLN201708260,timeofgame,150
SLN201708260,attendance,41295
SLN201708260,wp,lyont001
SLN201708260,lp,boxbb001
SLN201708260,save,
SLN201708260,hometeam_score,4
SLN201708260,awayteam_score,4
SLN201708270,visteam,TBA
SLN201708270,hometeam,SLN
SLN201708270,site,STL10
SLN201708270,date,2017/08/27
SLN201708270,number,0
SLN201708270,starttime,1:15PM
SLN201708270,daynight,day
SLN201708270,usedh,false
SLN201708270,umphome,buckc901
SLN201708270,ump1b,culbf901
SLN201708270,ump2b,gonzm901
SLN201708270,ump3b,carlm901
SLN201708270,howscored,park
SLN201708270,pitches,pitches
SLN201708270,oscorer,durbj701
SLN201708270,temp,85
SLN201708270,winddir,rtol
SLN201708270,windspeed,5
SLN201708270,fieldcond,unknown
SLN201708270,precip,unknown
SLN201708270,sky,sunny
SLN201708270,timeofgame,213
SLN201708270,attendance,44469
SLN201708270,wp,romos001
SLN201708270,lp,tuivs001
SLN201708270,save,coloa001
SLN201708270,hometeam_score,2
SLN201708270,awayteam_score,3
SLN201709080,visteam,PIT
SLN201709080,hometeam,SLN
SLN201709080,site,STL10
SLN201709080,date,2017/09/08
SLN201709080,number,0
SLN201709080,starttime,7:16PM
SLN201709080,daynight,night
SLN201709080,usedh,false
SLN201709080,umphome,eddid901
SLN201709080,ump1b,nelsj901
SLN201709080,ump2b,blasc901
SLN201709080,ump3b,diazl901
SLN201709080,howscored,park
SLN201709080,pitches,pitches
SLN201709080,oscorer,muelg701
SLN201709080,temp,79
SLN201709080,winddir,fromrf
SLN201709080,windspeed,3
SLN201709080,fieldcond,unknown
SLN201709080,precip,unknown
SLN201709080,sky,sunny
SLN201709080,timeofgame,178
SLN201709080,attendance,40966
SLN201709080,wp,weavl001
SLN201709080,lp,willt002
SLN201709080,save,nicaj001
SLN201709080,hometeam_score,4
SLN201709080,awayteam_score,1
SLN201709090,visteam,PIT
SLN201709090,hometeam,SLN
SLN201709090,site,STL10
SLN201709090,date,2017/09/09
SLN201709090,number,0
SLN201709090,starttime,6:15PM
SLN201709090,daynight,night
SLN201709090,usedh,false
SLN201709090,umphome,nelsj901
SLN201709090,ump1b,blasc901
SLN201709090,ump2b,diazl901
SLN201709090,ump3b,eddid901
SLN201709090,howscored,park
SLN201709090,pitches,pitches
SLN201709090,oscorer,muelg701
SLN201709090,temp,82
SLN201709090,winddir,ltor
SLN201709090,windspeed,7
SLN201709090,fieldcond,unknown
SLN201709090,precip,unknown
SLN201709090,sky,sunny
SLN201709090,timeofgame,175
SLN201709090,attendance,44378
SLN201709090,wp,lyont001
SLN201709090,lp,kontg001
SLN201709090,save,nicaj001
SLN201709090,hometeam_score,4
SLN201709090,awayteam_score,3
SLN201709100,visteam,PIT
SLN201709100,hometeam,SLN
SLN201709100,site,STL10
SLN201709100,date,2017/09/10
SLN201709100,number,0
SLN201709100,starttime,1:15PM
SLN201709100,daynight,day
SLN201709100,usedh,false
SLN201709100,umphome,blasc901
SLN201709100,ump1b,diazl901
SLN201709100,ump2b,eddid901
SLN201709100,ump3b,nelsj901
SLN201709100,howscored,park
SLN201709100,pitches,pitches
SLN201709100,oscorer,durbj701
SLN201709100,temp,78
SLN201709100,winddir,fromrf
SLN201709100,windspeed,10
SLN201709100,fieldcond,unknown
SLN201709100,precip,unknown
SLN201709100,sky,sunny
SLN201709100,timeofgame,155
SLN201709100,attendance,44683
SLN201709100,wp,wachm001
SLN201709100,lp,novai001
SLN201709100,save,
SLN201709100,hometeam_score,7
SLN201709100,awayteam_score,0
SLN201709120,visteam,CIN
SLN201709120,hometeam,SLN
SLN201709120,site,STL10
SLN201709120,date,2017/09/12
SLN201709120,number,0
SLN201709120,starttime,7:15PM
SLN201709120,daynight,night
SLN201709120,usedh,false
SLN201709120,umphome,cedeg901
SLN201709120,ump1b,barbs901
SLN201709120,ump2b,johna901
SLN201709120,ump3b,morag901
SLN201709120,howscored,park
SLN201709120,pitches,pitches
SLN201709120,oscorer,smitm701
SLN201709120,temp,70
SLN201709120,winddir,ltor
SLN201709120,windspeed,3
SLN201709120,fieldcond,unknown
SLN201709120,precip,unknown
SLN201709120,sky,unknown
SLN201709120,timeofgame,184
SLN201709120,attendance,40030
SLN201709120,wp,lynnl001
SLN201709120,lp,stepr002
SLN201709120,save,
SLN201709120,hometeam_score,13
SLN201709120,awayteam_score,4
SLN201709130,visteam,CIN
SLN201709130,hometeam,SLN
SLN201709130,site,STL10
SLN201709130,date,2017/09/13
SLN201709130,number,0
SLN201709130,starttime,7:16PM
SLN201709130,daynight,night
SLN201709130,usedh,false
SLN201709130,umphome,barbs901
SLN201709130,ump1b,johna901
SLN201709130,ump2b,morag901
SLN201709130,ump3b,cedeg901
SLN201709130,howscored,park
SLN201709130,pitches,pitches
SLN201709130,oscorer,muelg701
SLN201709130,temp,74
SLN201709130,winddir,tolf
SLN201709130,windspeed,3
SLN201709130,fieldcond,unknown
SLN201709130,precip,unknown
SLN201709130,sky,sunny
SLN201709130,timeofgame,160
SLN201709130,attendance,40124
SLN201709130,wp,mahlt001
SLN201709130,lp,flahj002
SLN201709130,save,
SLN201709130,hometeam_score,0
SLN201709130,awayteam_score,6
SLN201709140,visteam,CIN
SLN201709140,hometeam,SLN
SLN201709140,site,STL10
SLN201709140,date,2017/09/14
SLN201709140,number,0
SLN201709140,starttime,12:46PM
SLN201709140,daynight,day
SLN201709140,usedh,false
SLN201709140,umphome,johna901
SLN201709140,ump1b,morag901
SLN201709140,ump2b,cedeg901
SLN201709140,ump3b,barbs901
SLN201709140,howscored,park
SLN201709140,pitches,pitches
SLN201709140,oscorer,muelg701
SLN201709140,temp,84
SLN201709140,winddir,tolf
SLN201709140,windspeed,3
SLN201709140,fieldcond,unknown
SLN201709140,precip,unknown
SLN201709140,sky,sunny
SLN201709140,timeofgame,170
SLN201709140,attendance,40230
SLN201709140,wp,weavl001
SLN201709140,lp,garra001
SLN201709140,save,
SLN201709140,hometeam_score,5
SLN201709140,awayteam_score,1
SLN201709250,visteam,CHN
SLN201709250,hometeam,SLN
SLN201709250,site,STL10
SLN201709250,date,2017/09/25
SLN201709250,number,0
SLN201709250,starttime,7:15PM
SLN201709250,daynight,night
SLN201709250,usedh,false
SLN201709250,umphome,reynj901
SLN201709250,ump1b,hobep901
SLN201709250,ump2b,barrl901
SLN201709250,ump3b,wegnm901
SLN201709250,howscored,park
SLN201709250,pitches,pitches
SLN201709250,oscorer,smitm701
SLN201709250,temp,85
SLN201709250,winddir,rtol
SLN201709250,windspeed,11
SLN201709250,fieldcond,unknown
SLN201709250,precip,unknown
SLN201709250,sky,sunny
SLN201709250,timeofgame,191
SLN201709250,attendance,42516
SLN201709250,wp,lestj001
SLN201709250,lp,weavl001
SLN201709250,save,
SLN201709250,hometeam_score,2
SLN201709250,awayteam_score,10
SLN201709260,visteam,CHN
SLN201709260,hometeam,SLN
SLN201709260,site,STL10
SLN201709260,date,2017/09/26
SLN201709260,number,0
SLN201709260,starttime,7:16PM
SLN201709260,daynight,night
SLN201709260,usedh,false
SLN201709260,umphome,hobep901
SLN201709260,ump1b,barrl901
SLN201709260,ump2b,wegnm901
SLN201709260,ump3b,reynj901
SLN201709260,howscored,park
SLN201709260,pitches,pitches
SLN201709260,oscorer,smitm701
SLN201709260,temp,85
SLN201709260,winddir,fromrf
SLN201709260,windspeed,5
SLN201709260,fieldcond,unknown
SLN201709260,precip,unknown
SLN201709260,sky,cloudy
SLN201709260,timeofgame,226
SLN201709260,attendance,41944
SLN201709260,wp,dukez001
SLN201709260,lp,arrij001
SLN201709260,save,nicaj001
SLN201709260,hometeam_score,8
SLN201709260,awayteam_score,7
SLN201709270,visteam,CHN
SLN201709270,hometeam,SLN
SLN201709270,site,STL10
SLN201709270,date,2017/09/27
SLN201709270,number,0
SLN201709270,starttime,6:09PM
SLN201709270,daynight,night
SLN201709270,usedh,false
SLN201709270,umphome,barrl901
SLN201709270,ump1b,wegnm901
SLN201709270,ump2b,reynj901
SLN201709270,ump3b,hobep901
SLN201709270,howscored,park
SLN201709270,pitches,pitches
SLN201709270,oscorer,smitm701
SLN201709270,temp,71
SLN201709270,winddir,fromlf
SLN201709270,windspeed,12
SLN201709270,fieldcond,unknown
SLN201709270,precip,unknown
SLN201709270,sky,overcast
SLN201709270,timeofgame,161
SLN201709270,attendance,42070
SLN201709270,wp,lackj001
SLN201709270,lp,wachm001
SLN201709270,save,
SLN201709270,hometeam_score,1
SLN201709270,awayteam_score,5
SLN201709280,visteam,CHN
SLN201709280,hometeam,SLN
SLN201709280,site,STL10
SLN201709280,date,2017/09/28
SLN201709280,number,0
SLN201709280,starttime,6:15PM
SLN201709280,daynight,night
SLN201709280,usedh,false
SLN201709280,umphome,wegnm901
SLN201709280,ump1b,reynj901
SLN201709280,ump2b,hobep901
SLN201709280,ump3b,barrl901
SLN201709280,howscored,park
SLN201709280,pitches,pitches
SLN201709280,oscorer,muelg701
SLN201709280,temp,74
SLN201709280,winddir,fromlf
SLN201709280,windspeed,9
SLN201709280,fieldcond,unknown
SLN201709280,precip,unknown
SLN201709280,sky,sunny
SLN201709280,timeofgame,212
SLN201709280,attendance,43094
SLN201709280,wp,tsenj001
SLN201709280,lp,bowmm001
SLN201709280,save,
SLN201709280,hometeam_score,1
SLN201709280,awayteam_score,2
SLN201709290,visteam,MIL
SLN201709290,hometeam,SLN
SLN201709290,site,STL10
SLN201709290,date,2017/09/29
SLN201709290,number,0
SLN201709290,starttime,7:16PM
SLN201709290,daynight,night
SLN201709290,usedh,false
SLN201709290,umphome,holbs901
SLN201709290,ump1b,wolfj901
SLN201709290,ump2b,reybd901
SLN201709290,ump3b,gibsg901
SLN201709290,howscored,park
SLN201709290,pitches,pitches
SLN201709290,oscorer,smitm701
SLN201709290,temp,75
SLN201709290,winddir,ltor
SLN201709290,windspeed,7
SLN201709290,fieldcond,unknown
SLN201709290,precip,unknown
SLN201709290,sky,sunny
SLN201709290,timeofgame,164
SLN201709290,attendance,44815
SLN201709290,wp,andec001
SLN201709290,lp,gantj002
SLN201709290,save,
SLN201709290,hometeam_score,1
SLN201709290,awayteam_score,5
SLN201709300,visteam,MIL
SLN201709300,hometeam,SLN
SLN201709300,site,STL10
SLN201709300,date,2017/09/30
SLN201709300,number,0
SLN201709300,starttime,3:15PM
SLN201709300,daynight,day
SLN201709300,usedh,false
SLN201709300,umphome,wolfj901
SLN201709300,ump1b,reybd901
SLN201709300,ump2b,gibsg901
SLN201709300,ump3b,holbs901
SLN201709300,howscored,park
SLN201709300,pitches,pitches
SLN201709300,oscorer,muelg701
SLN201709300,temp,76
SLN201709300,winddir,fromcf
SLN201709300,windspeed,10
SLN201709300,fieldcond,unknown
SLN201709300,precip,unknown
SLN201709300,sky,sunny
SLN201709300,timeofgame,193
SLN201709300,attendance,42246
SLN201709300,wp,sherr001
SLN201709300,lp,swara001
SLN201709300,save,nicaj001
SLN201709300,hometeam_score,7
SLN201709300,awayteam_score,6
WAS201704030,visteam,MIA
WAS201704030,hometeam,WAS
WAS201704030,site,WAS11
WAS201704030,date,2017/04/03
WAS201704030,number,0
WAS201704030,starttime,1:05PM
WAS201704030,daynight,day
WAS201704030,usedh,false
WAS201704030,umphome,mealj901
WAS201704030,ump1b,kulpr901
WAS201704030,ump2b,hicke901
WAS201704030,ump3b,conrc901
WAS201704030,howscored,park
WAS201704030,pitches,pitches
WAS201704030,oscorer,tritb701
WAS201704030,temp,66
WAS201704030,winddir,torf
WAS201704030,windspeed,5
WAS201704030,fieldcond,unknown
WAS201704030,precip,unknown
WAS201704030,sky,unknown
WAS201704030,timeofgame,167
WAS201704030,attendance,42744
WAS201704030,wp,stras001
WAS201704030,lp,pheld001
WAS201704030,save,treib001
WAS201704030,hometeam_score,4
WAS201704030,awayteam_score,2
WAS201704050,visteam,MIA
WAS201704050,hometeam,WAS
WAS201704050,site,WAS11
WAS201704050,date,2017/04/05
WAS201704050,number,0
WAS201704050,starttime,7:05PM
WAS201704050,daynight,night
WAS201704050,usedh,false
WAS201704050,umphome,kulpr901
WAS201704050,ump1b,hicke901
WAS201704050,ump2b,conrc901
WAS201704050,ump3b,mealj901
WAS201704050,howscored,park
WAS201704050,pitches,pitches
WAS201704050,oscorer,mathd701
WAS201704050,temp,69
WAS201704050,winddir,tolf
WAS201704050,windspeed,12
WAS201704050,fieldcond,unknown
WAS201704050,precip,unknown
WAS201704050,sky,unknown
WAS201704050,timeofgame,186
WAS201704050,attendance,22715
WAS201704050,wp,roart001
WAS201704050,lp,strad003
WAS201704050,save,treib001
WAS201704050,hometeam_score,6
WAS201704050,awayteam_score,3
WAS201704060,visteam,MIA
WAS201704060,hometeam,WAS
WAS201704060,site,WAS11
WAS201704060,date,2017/04/06
WAS201704060,number,0
WAS201704060,starttime,5:25PM
WAS201704060,daynight,night
WAS201704060,usedh,false
WAS201704060,umphome,hicke901
WAS201704060,ump1b,conrc901
WAS201704060,ump2b,mealj901
WAS201704060,ump3b,kulpr901
WAS201704060,howscored,park
WAS201704060,pitches,pitches
WAS201704060,oscorer,mathd701
WAS201704060,temp,56
WAS201704060,winddir,ltor
WAS201704060,windspeed,9
WAS201704060,fieldcond,unknown
WAS201704060,precip,unknown
WAS201704060,sky,unknown
WAS201704060,timeofgame,206
WAS201704060,attendance,19418
WAS201704060,wp,pheld001
WAS201704060,lp,blanj001
WAS201704060,save,ramoa001
WAS201704060,hometeam_score,3
WAS201704060,awayteam_score,4
WAS201704100,visteam,SLN
WAS201704100,hometeam,WAS
WAS201704100,site,WAS11
WAS201704100,date,2017/04/10
WAS201704100,number,0
WAS201704100,starttime,7:05PM
WAS201704100,daynight,night
WAS201704100,usedh,false
WAS201704100,umphome,scotd901
WAS201704100,ump1b,reynj901
WAS201704100,ump2b,knigb901
WAS201704100,ump3b,barrl901
WAS201704100,howscored,park
WAS201704100,pitches,pitches
WAS201704100,oscorer,tritb701
WAS201704100,temp,79
WAS201704100,winddir,tolf
WAS201704100,windspeed,6
WAS201704100,fieldcond,unknown
WAS201704100,precip,unknown
WAS201704100,sky,unknown
WAS201704100,timeofgame,227
WAS201704100,attendance,27413
WAS201704100,wp,roart001
WAS201704100,lp,waina001
WAS201704100,save,
WAS201704100,hometeam_score,14
WAS201704100,awayteam_score,5
WAS201704110,visteam,SLN
WAS201704110,hometeam,WAS
WAS201704110,site,WAS11
WAS201704110,date,2017/04/11
WAS201704110,number,0
WAS201704110,starttime,7:08PM
WAS201704110,daynight,night
WAS201704110,usedh,false
WAS201704110,umphome,reynj901
WAS201704110,ump1b,knigb901
WAS201704110,ump2b,barrl901
WAS201704110,ump3b,scotd901
WAS201704110,howscored,park
WAS201704110,pitches,pitches
WAS201704110,oscorer,mathd701
WAS201704110,temp,81
WAS201704110,winddir,tolf
WAS201704110,windspeed,10
WAS201704110,fieldcond,unknown
WAS201704110,precip,unknown
WAS201704110,sky,cloudy
WAS201704110,timeofgame,175
WAS201704110,attendance,30663
WAS201704110,wp,gonzg003
WAS201704110,lp,lynnl001
WAS201704110,save,
WAS201704110,hometeam_score,8
WAS201704110,awayteam_score,3
WAS201704120,visteam,SLN
WAS201704120,hometeam,WAS
WAS201704120,site,WAS11
WAS201704120,date,2017/04/12
WAS201704120,number,0
WAS201704120,starttime,4:06PM
WAS201704120,daynight,day
WAS201704120,usedh,false
WAS201704120,umphome,knigb901
WAS201704120,ump1b,barrl901
WAS201704120,ump2b,scotd901
WAS201704120,ump3b,reynj901
WAS201704120,howscored,park
WAS201704120,pitches,pitches
WAS201704120,oscorer,mathd701
WAS201704120,temp,77
WAS201704120,winddir,ltor
WAS201704120,windspeed,13
WAS201704120,fieldcond,unknown
WAS201704120,precip,unknown
WAS201704120,sky,cloudy
WAS201704120,timeofgame,194
WAS201704120,attendance,31647
WAS201704120,wp,leakm001
WAS201704120,lp,schem001
WAS201704120,save,
WAS201704120,hometeam_score,1
WAS201704120,awayteam_score,6
WAS201704140,visteam,PHI
WAS201704140,hometeam,WAS
WAS201704140,site,WAS11
WAS201704140,date,2017/04/14
WAS201704140,number,0
WAS201704140,starttime,4:05PM
WAS201704140,daynight,day
WAS201704140,usedh,false
WAS201704140,umphome,belld901
WAS201704140,ump1b,estam901
WAS201704140,ump2b,gibsg901
WAS201704140,ump3b,laynj901
WAS201704140,howscored,park
WAS201704140,pitches,pitches
WAS201704140,oscorer,tritb701
WAS201704140,temp,70
WAS201704140,winddir,rtol
WAS201704140,windspeed,6
WAS201704140,fieldcond,unknown
WAS201704140,precip,unknown
WAS201704140,sky,sunny
WAS201704140,timeofgame,198
WAS201704140,attendance,38664
WAS201704140,wp,kells001
WAS201704140,lp,gomej002
WAS201704140,save,
WAS201704140,hometeam_score,2
WAS201704140,awayteam_score,2
WAS201704150,visteam,PHI
WAS201704150,hometeam,WAS
WAS201704150,site,WAS11
WAS201704150,date,2017/04/15
WAS201704150,number,0
WAS201704150,starttime,1:05PM
WAS201704150,daynight,day
WAS201704150,usedh,false
WAS201704150,umphome,estam901
WAS201704150,ump1b,gibsg901
